fecha,Kind,Number,variable
2017-07-08,FB,23.826947642558093,calls
2017-07-09,FB,17.669286322689608,calls
2017-07-10,FB,28.938624067252597,calls
2017-07-11,FB,24.580586505641165,calls
2017-07-12,FB,24.738154799885972,calls
2017-07-13,FB,23.017868875587343,calls
2017-07-14,FB,22.540517166174315,calls
2017-07-15,FB,22.673695326485344,calls
2017-07-16,FB,21.01823027702426,calls
2017-07-17,FB,27.722507511661885,calls
2017-07-18,FB,23.34774060468849,calls
2017-07-19,FB,23.499971333777804,calls
2017-07-20,FB,21.786705973783803,calls
2017-07-21,FB,21.32947182250419,calls
2017-07-22,FB,21.496342961731923,calls
2017-07-23,FB,19.888337767114557,calls
2017-07-24,FB,26.653727109101382,calls
2017-07-25,FB,22.35329297974112,calls
2017-07-26,FB,22.592326522470962,calls
2017-07-27,FB,20.977271321398614,calls
2017-07-28,FB,20.6282960402909,calls
2017-07-29,FB,20.911845165881495,calls
2017-07-30,FB,19.427069847266132,calls
2017-07-31,FB,26.320176989378425,calls
2017-08-01,FB,22.149735309908735,calls
2017-08-02,FB,22.518726097978156,calls
2017-08-03,FB,21.03124311279346,calls
2017-08-04,FB,20.805124156059208,calls
2017-08-05,FB,21.204561423128514,calls
2017-08-06,FB,19.826590929581187,calls
2017-08-07,FB,26.815497482394797,calls
2017-08-08,FB,22.728172271390164,calls
2017-08-09,FB,23.166209291566812,calls
2017-08-10,FB,21.73264365856166,calls
2017-08-11,FB,21.544613169964894,calls
2017-08-12,FB,21.96598926758149,calls
2017-08-13,FB,20.593877010426876,calls
2017-08-14,FB,27.573020124391025,calls
2017-08-15,FB,23.46132799399298,calls
2017-08-16,FB,23.86141154732566,calls
2017-08-17,FB,26.1183937085228,calls
2017-08-18,FB,22.12953533801519,calls
2017-08-19,FB,22.482450246901905,calls
2017-08-20,FB,21.035918787132978,calls
2017-08-21,FB,27.93704910066724,calls
2017-08-22,FB,23.745997752383097,calls
2017-08-23,FB,24.067980234726264,calls
2017-08-24,FB,22.509913556052318,calls
2017-08-25,FB,22.19297489687576,calls
2017-08-26,FB,22.48512534141532,calls
2017-08-27,FB,20.987501283679027,calls
2017-08-28,FB,27.848712616251763,calls
2017-08-29,FB,23.630087678301525,calls
2017-08-30,FB,23.93765425396672,calls
2017-08-31,FB,22.37876285455508,calls
2017-09-01,FB,22.07463680859702,calls
2017-09-02,FB,22.392898393219568,calls
2017-09-03,FB,20.93397351285475,calls
2017-09-04,FB,27.84541362049424,calls
2017-09-05,FB,23.68717413917671,calls
2017-09-06,FB,24.063637668721917,calls
2017-09-07,FB,22.58028694853239,calls
2017-09-08,FB,22.35631061733113,calls
2017-09-09,FB,22.757189344592703,calls
2017-09-10,FB,21.381163053132113,calls
2017-09-11,FB,28.373616068717663,calls
2017-09-12,FB,24.292417575609882,calls
2017-09-13,FB,24.740003823484596,calls
2017-09-14,FB,23.320105309502996,calls
2017-09-15,FB,23.1504003761798,calls
2017-09-16,FB,23.5951413933555,calls
2017-09-17,FB,22.25165307558841,calls
2017-09-18,FB,29.26473887469784,calls
2017-09-19,FB,25.192032232014256,calls
2017-09-20,FB,25.63607885975295,calls
2017-09-21,FB,24.208777502051017,calls
2017-09-22,FB,24.02084012672748,calls
2017-09-23,FB,24.43756015154357,calls
2017-09-24,FB,23.05754750964572,calls
2017-09-25,FB,30.027088622202353,calls
2017-09-26,FB,25.90544537601538,calls
2017-09-27,FB,26.296880946073674,calls
2017-09-28,FB,24.807317543023647,calls
2017-09-29,FB,24.556909786879963,calls
2017-09-30,FB,24.912582472620148,calls
2017-10-01,FB,23.474435132779295,calls
2017-10-02,FB,30.39005236088377,calls
2017-10-03,FB,26.219759780643027,calls
2017-10-04,FB,26.56861491119568,calls
2017-10-05,FB,25.04303917138172,calls
2017-10-06,FB,24.763375601452886,calls
2017-10-07,FB,25.096421630419712,calls
2017-10-08,FB,23.641839522580817,calls
2017-10-09,FB,30.54648335082594,calls
2017-10-10,FB,26.36968192224651,calls
2017-10-11,FB,26.71526611507416,calls
2017-10-12,FB,20.200926632266533,calls
2017-10-13,FB,24.907419318494927,calls
2017-10-14,FB,25.23796390070378,calls
2017-10-15,FB,23.777906721174396,calls
2017-10-16,FB,30.672514615715016,calls
2017-10-17,FB,26.479639183962615,calls
2017-10-18,FB,26.80180391897056,calls
2017-10-19,FB,25.242936476480246,calls
2017-10-20,FB,24.921027394600877,calls
2017-10-21,FB,25.20076125386007,calls
2017-10-22,FB,23.680019606035664,calls
2017-10-23,FB,30.50429134997154,calls
2017-10-24,FB,26.23202704742361,calls
2017-10-25,FB,26.4667230356415,calls
2017-10-26,FB,24.813638291754145,calls
2017-10-27,FB,24.392425550034094,calls
2017-10-28,FB,24.569723233892812,calls
2017-10-29,FB,22.95936236568153,calls
2017-10-30,FB,29.695455949635132,calls
2017-10-31,FB,25.338947864846773,calls
2017-11-01,FB,25.495870054528584,calls
2017-11-02,FB,23.77398252879234,calls
2017-11-03,FB,23.29532603809241,calls
2017-11-04,FB,23.428736324843918,calls
2017-11-05,FB,21.776222594265985,calls
2017-11-06,FB,28.48724950016095,calls
2017-11-07,FB,24.123962955456292,calls
2017-11-08,FB,24.29314953157858,calls
2017-11-09,FB,22.602836283689022,calls
2017-11-10,FB,22.174816243922965,calls
2017-11-11,FB,22.377149630579865,calls
2017-11-12,FB,20.810544166716337,calls
2017-11-13,FB,27.622654137277827,calls
2017-11-14,FB,23.37333839459313,calls
2017-11-15,FB,23.666666536334056,calls
2017-11-16,FB,22.1075791224152,calls
2017-11-17,FB,21.814485791528377,calls
2017-11-18,FB,22.151849566751075,calls
2017-11-19,FB,20.71665865063447,calls
2017-11-20,FB,26.66313225860018,calls
2017-11-21,FB,23.516533074410386,calls
2017-11-22,FB,23.908367928626298,calls
2017-11-23,FB,22.430054574202277,calls
2017-11-24,FB,22.197160806199744,calls
2017-11-25,FB,22.571766389007806,calls
2017-11-26,FB,21.149011578037175,calls
2017-11-27,FB,28.07155788780165,calls
2017-11-28,FB,23.89499671848034,calls
2017-11-29,FB,24.219990686307273,calls
2017-11-30,FB,22.64904949005434,calls
2017-12-01,FB,22.299220602909806,calls
2017-12-02,FB,22.53474007653682,calls
2017-12-03,FB,20.95354241604502,calls
2017-12-04,FB,27.701665177133215,calls
2017-12-05,FB,23.351982752659065,calls
2017-12-06,FB,23.49606753155427,calls
2017-12-07,FB,21.741058959859416,calls
2017-12-08,FB,17.03558450091211,calls
2017-12-09,FB,21.268603542648826,calls
2017-12-10,FB,19.523174403570973,calls
2017-12-11,FB,26.12335674847056,calls
2017-12-12,FB,21.63311588797115,calls
2017-12-13,FB,21.661522763468213,calls
2017-12-14,FB,19.819321898583805,calls
2017-12-15,FB,19.23141504482979,calls
2017-12-16,FB,19.269311185521218,calls
2017-12-17,FB,17.53744713032156,calls
2017-12-18,FB,24.18741937756939,calls
2017-12-19,FB,19.783168691830763,calls
2017-12-20,FB,19.93290802447521,calls
2017-12-21,FB,18.24570118398554,calls
2017-12-22,FB,17.84397776257555,calls
2017-12-23,FB,18.096034323500245,calls
2017-12-24,FB,16.602424896741013,calls
2017-12-25,FB,20.86995822738344,calls
2017-12-26,FB,19.378591966570987,calls
2017-12-27,FB,19.810259277261757,calls
2017-12-28,FB,18.40878677652512,calls
2017-12-29,FB,18.290931826552637,calls
2017-12-30,FB,18.819338512598947,calls
2017-12-31,FB,17.58906110168953,calls
2018-01-01,FB,19.430168540094876,calls
2018-01-02,FB,20.832371337733985,calls
2018-01-03,FB,21.458739882093756,calls
2018-01-04,FB,20.220942469350057,calls
2018-01-05,FB,20.23275635192349,calls
2018-01-06,FB,20.85461236464075,calls
2018-01-07,FB,19.680165839500802,calls
2018-01-08,FB,26.850771907684223,calls
2018-01-09,FB,22.92090061111208,calls
2018-01-10,FB,23.490276755640362,calls
2018-01-11,FB,22.17076344744153,calls
2018-01-12,FB,22.068686443149478,calls
2018-01-13,FB,22.54781298559487,calls
2018-01-14,FB,21.20571759197432,calls
2018-01-15,FB,28.188155433243928,calls
2018-01-16,FB,24.054364699847905,calls
2018-01-17,FB,24.409085878272656,calls
2018-01-18,FB,22.85920330315671,calls
2018-01-19,FB,22.526293160887814,calls
2018-01-20,FB,22.779127361340297,calls
2018-01-21,FB,21.220036492420824,calls
2018-01-22,FB,27.99917176890115,calls
2018-01-23,FB,23.679706924171086,calls
2018-01-24,FB,23.869770450139015,calls
2018-01-25,FB,22.17901564907334,calls
2018-01-26,FB,21.7311143362602,calls
2018-01-27,FB,21.89622479615101,calls
2018-01-28,FB,20.277337887418096,calls
2018-01-29,FB,27.0245413705902,calls
2018-01-30,FB,22.700243050070863,calls
2018-01-31,FB,22.911142275518053,calls
2018-02-01,FB,21.26485593030003,calls
2018-02-02,FB,20.882482975938487,calls
2018-02-03,FB,21.131156003233293,calls
2018-02-04,FB,19.61048121615239,calls
2018-02-05,FB,26.466904204501557,calls
2018-02-06,FB,22.259039210698823,calls
2018-02-07,FB,22.589748460285673,calls
2018-02-08,FB,21.06287470364357,calls
2018-02-09,FB,20.79590813480425,calls
2018-02-10,FB,21.15263339245937,calls
2018-02-11,FB,19.729655554166342,calls
2018-02-12,FB,23.25516354662725,calls
2018-02-13,FB,19.11702712513486,calls
2018-02-14,FB,22.916538488008086,calls
2018-02-15,FB,21.425174709358046,calls
2018-02-16,FB,21.17566160585173,calls
2018-02-17,FB,21.531910615855917,calls
2018-02-18,FB,20.097472545182196,calls
2018-02-19,FB,27.011131356271804,calls
2018-02-20,FB,22.831056839034307,calls
2018-02-21,FB,23.160597924924218,calls
2018-02-22,FB,21.604973262619772,calls
2018-02-23,FB,21.28387142229606,calls
2018-02-24,FB,21.564008811574535,calls
2018-02-25,FB,20.04554719181272,calls
2018-02-26,FB,26.876409420504043,calls
2018-02-27,FB,22.617533152675467,calls
2018-02-28,FB,22.874851788976418,calls
2018-03-01,FB,21.255909139190223,calls
2018-03-02,FB,20.882392787996267,calls
2018-03-03,FB,21.122636073141155,calls
2018-03-04,FB,19.577992050412973,calls
2018-03-05,FB,26.39711917641464,calls
2018-03-06,FB,22.14121913892625,calls
2018-03-07,FB,22.41601639601543,calls
2018-03-08,FB,20.828385738885927,calls
2018-03-09,FB,20.49891229412986,calls
2018-03-10,FB,20.79443290752245,calls
2018-03-11,FB,19.31446095247847,calls
2018-03-12,FB,26.205532640576426,calls
2018-03-13,FB,22.026513341904664,calls
2018-03-14,FB,22.380651343117467,calls
2018-03-15,FB,20.87228307921764,calls
2018-03-16,FB,20.61947189793456,calls
2018-03-17,FB,20.98662693434126,calls
2018-03-18,FB,19.571001835231616,calls
2018-03-19,FB,26.517109236668425,calls
2018-03-20,FB,22.382087518310456,calls
2018-03-21,FB,22.76780552692869,calls
2018-03-22,FB,21.277607865288537,calls
2018-03-23,FB,21.028981701641925,calls
2018-03-24,FB,17.247170375980588,calls
2018-03-25,FB,19.946777131240918,calls
2018-03-26,FB,26.855963079836116,calls
2018-03-27,FB,22.671996178314252,calls
2018-03-28,FB,22.998217429514327,calls
2018-03-29,FB,18.758530644963564,calls
2018-03-30,FB,16.0900745575552,calls
2018-03-31,FB,21.393945226568285,calls
2018-04-01,FB,13.72882455174296,calls
2018-04-02,FB,23.85610459868718,calls
2018-04-03,FB,22.438728733751457,calls
2018-04-04,FB,22.691705735749306,calls
2018-04-05,FB,21.067303692700595,calls
2018-04-06,FB,20.687017027475765,calls
2018-04-07,FB,20.919035342813117,calls
2018-04-08,FB,19.364626342963618,calls
2018-04-09,FB,26.1724278145753,calls
2018-04-10,FB,21.903688881344706,calls
2018-04-11,FB,22.164249979817388,calls
2018-04-12,FB,20.561167861172382,calls
2018-04-13,FB,20.215270126835193,calls
2018-04-14,FB,20.493688431183116,calls
2018-04-15,FB,18.99627267624986,calls
2018-04-16,FB,25.869924639984216,calls
2018-04-17,FB,21.67388997910739,calls
2018-04-18,FB,22.011796523602158,calls
2018-04-19,FB,20.48834342770869,calls
2018-04-20,FB,20.22192378895904,calls
2018-04-21,FB,20.577227871498053,calls
2018-04-22,FB,19.151727221154626,calls
2018-04-23,FB,26.09007609571108,calls
2018-04-24,FB,21.94946721073251,calls
2018-04-25,FB,22.33172791205918,calls
2018-04-26,FB,20.840059719375898,calls
2018-04-27,FB,20.59170246311878,calls
2018-04-28,FB,20.95056903202895,calls
2018-04-29,FB,19.513750199415952,calls
2018-04-30,FB,26.425925453582444,calls
2018-05-01,FB,20.69925021914176,calls
2018-05-02,FB,22.572770884611728,calls
2018-05-03,FB,21.014475666454302,calls
2018-05-04,FB,20.688589015208056,calls
2018-05-05,FB,20.96083097515403,calls
2018-05-06,FB,19.430337718311996,calls
2018-05-07,FB,26.244015558962964,calls
2018-05-08,FB,21.961833429283377,calls
2018-05-09,FB,22.188841889365364,calls
2018-05-10,FB,20.531823956829165,calls
2018-05-11,FB,20.111861623511395,calls
2018-05-12,FB,20.296866944799515,calls
2018-05-13,FB,18.687980174634024,calls
2018-05-14,FB,25.433873923178087,calls
2018-05-15,FB,21.096003180260254,calls
2018-05-16,FB,21.280590361118747,calls
2018-05-17,FB,19.59525147602665,calls
2018-05-18,FB,19.16154782159426,calls
2018-05-19,FB,19.347512312149536,calls
2018-05-20,FB,17.754052857080325,calls
2018-05-21,FB,24.52927139977311,calls
2018-05-22,FB,20.23373782246782,calls
2018-05-23,FB,20.472506978872065,calls
2018-05-24,FB,18.851783838275985,calls
2018-05-25,FB,16.905464454437272,calls
2018-05-26,FB,18.75798808704794,calls
2018-05-27,FB,17.250238359839766,calls
2018-05-28,FB,24.11446876736804,calls
2018-05-29,FB,19.909351847554348,calls
2018-05-30,FB,20.238101711475554,calls
2018-05-31,FB,18.705185806586023,calls
2018-06-01,FB,18.42896307593344,calls
2018-06-02,FB,18.774295051331478,calls
2018-06-03,FB,17.33902981717037,calls
2018-06-04,FB,24.268395179091097,calls
2018-06-05,FB,20.1203382127988,calls
2018-06-06,FB,20.497597738913306,calls
2018-06-07,FB,19.00441335135835,calls
2018-06-08,FB,18.759153132311607,calls
2018-06-09,FB,19.126907182322427,calls
2018-06-10,FB,17.705947714882754,calls
2018-06-11,FB,24.642093038622612,calls
2018-06-12,FB,20.494013776041864,calls
2018-06-13,FB,20.86526911305012,calls
2018-06-14,FB,19.360978056293437,calls
2018-06-15,FB,19.100409195885792,calls
2018-06-16,FB,19.44953744984491,calls
2018-06-17,FB,16.912038716736202,calls
2018-06-18,FB,24.92077868955246,calls
2018-06-19,FB,20.748781976820986,calls
2018-06-20,FB,24.7459002127252,calls
2018-06-21,FB,19.566606926075355,calls
2018-06-22,FB,19.281423781867545,calls
2018-06-23,FB,19.606063355741576,calls
2018-06-24,FB,18.13956730164663,calls
2018-06-25,FB,25.02831067488405,calls
2018-06-26,FB,20.831300412630135,calls
2018-06-27,FB,21.152214609168254,calls
2018-06-28,FB,19.596087293532175,calls
2018-06-29,FB,19.28192156998296,calls
2018-06-30,FB,19.57527860199661,calls
2018-07-01,FB,18.07474315448016,calls
2018-07-02,FB,24.926302613745136,calls
2018-07-03,FB,20.688677035891565,calls
2018-07-04,FB,20.965386923626404,calls
2018-07-05,FB,19.361462288472616,calls
2018-07-06,FB,18.99607484204266,calls
2018-07-07,FB,19.235139949954615,calls
2018-07-08,FB,17.67778841437447,calls
2018-07-09,FB,19.932649547658034,calls
2018-07-10,FB,20.17364812697,calls
2018-07-11,FB,20.39110631586037,calls
2018-07-12,FB,18.729380548665322,calls
2018-07-13,FB,18.308989647503093,calls
2018-07-14,FB,18.497277261816134,calls
2018-07-15,FB,16.89484445635299,calls
2018-07-16,FB,23.64988513383457,calls
2018-07-17,FB,19.323462956896584,calls
2018-07-18,FB,19.5215179282092,calls
2018-07-19,FB,17.85150797021541,calls
2018-07-20,FB,17.4349693351468,calls
2018-07-21,FB,17.6400447232485,calls
2018-07-22,FB,16.067881492573864,calls
2018-07-23,FB,22.86693884072045,calls
2018-07-24,FB,18.598243679444167,calls
2018-07-25,FB,18.867384218903734,calls
2018-07-26,FB,17.281147208760753,calls
2018-07-27,FB,16.960083068086234,calls
2018-07-28,FB,17.271047846397312,calls
2018-07-29,FB,15.813624236967895,calls
2018-07-30,FB,22.73446006470931,calls
2018-07-31,FB,18.59256324972962,calls
2018-08-01,FB,18.991341295727533,calls
2018-08-02,FB,17.535290061792107,calls
2018-08-03,FB,17.34261467286439,calls
2018-08-04,FB,17.777829985024567,calls
2018-08-05,FB,16.438241195952987,calls
2018-08-06,FB,23.468341334697598,calls
2018-08-07,FB,19.42516293644144,calls
2018-08-08,FB,19.910370299311445,calls
2018-08-09,FB,18.52699552339822,calls
2018-08-10,FB,18.39209976859307,calls
2018-08-11,FB,18.86940591455466,calls
2018-08-12,FB,17.555802201753114,calls
2018-08-13,FB,24.595752833077093,calls
2018-08-14,FB,20.54665236553723,calls
2018-08-15,FB,21.0109101108667,calls
2018-08-16,FB,19.592667870307384,calls
2018-08-17,FB,23.15099605585526,calls
2018-08-18,FB,19.829672799915578,calls
2018-08-19,FB,18.449273538340172,calls
2018-08-20,FB,25.415896773486377,calls
2018-08-21,FB,21.289275817692854,calls
2018-08-22,FB,21.674237451875925,calls
2018-08-23,FB,20.177354877149366,calls
2018-08-24,FB,19.9195154593433,calls
2018-08-25,FB,20.268452024965903,calls
2018-08-26,FB,18.825140069907118,calls
2018-08-27,FB,25.738099845683905,calls
2018-08-28,FB,21.568643179200752,calls
2018-08-29,FB,21.922854268221087,calls
2018-08-30,FB,20.40821069616621,calls
2018-08-31,FB,20.146129260199597,calls
2018-09-03,FB,26.032611026591706,calls
2018-09-04,FB,21.91061782060748,calls
2018-09-05,FB,22.32281959289399,calls
2018-09-06,FB,20.875112420121006,calls
2018-09-07,FB,20.68709596219184,calls
2018-09-08,FB,21.124647788441028,calls
2018-09-09,FB,19.786379328509685,calls
2018-09-10,FB,26.818010617440624,calls
2018-09-11,FB,22.777701522230256,calls
2018-09-12,FB,23.268126166667134,calls
2018-09-13,FB,21.893194006666917,calls
2018-09-14,FB,21.770699173141512,calls
2018-09-15,FB,22.26494437185196,calls
2018-09-16,FB,20.973238951148538,calls
2018-09-17,FB,28.04030707604193,calls
2018-09-18,FB,24.023642728557,calls
2018-09-19,FB,24.5255975793602,calls
2018-09-20,FB,23.150104826009546,calls
2018-09-21,FB,23.015320585406318,calls
2018-09-22,FB,23.486229428242538,calls
2018-09-23,FB,22.161114285835563,calls
2018-09-24,FB,29.185927587957092,calls
2018-09-25,FB,25.11960154768071,calls
2018-09-26,FB,25.566085071645105,calls
2018-09-27,FB,24.13101202084248,calls
2018-09-28,FB,23.934284184227366,calls
2018-09-29,FB,24.342617420195985,calls
2018-09-30,FB,22.955953097011776,calls
2018-10-01,FB,29.92177356822064,calls
2018-10-02,FB,25.800361393727684,calls
2018-10-03,FB,26.1967914391683,calls
2018-10-04,FB,24.717562048529018,calls
2018-10-05,FB,24.48314987666818,calls
2018-10-06,FB,24.860537790410426,calls
2018-10-07,FB,23.44961861277705,calls
2018-10-08,FB,30.397513759061866,calls
2018-10-09,FB,26.263846445559306,calls
2018-10-10,FB,26.652758231685496,calls
2018-10-11,FB,25.169574375654385,calls
2018-10-12,FB,19.946082432728247,calls
2018-10-13,FB,25.309706136872272,calls
2018-10-14,FB,23.896773928184924,calls
2018-10-15,FB,30.840089153715944,calls
2018-10-16,FB,26.697669955832296,calls
2018-10-17,FB,27.072147444428037,calls
2018-10-18,FB,25.567491639459526,calls
2018-10-19,FB,25.3016658701124,calls
2018-10-20,FB,25.639255802680292,calls
2018-10-21,FB,24.17797254159526,calls
2018-10-22,FB,31.0630655297089,calls
2018-10-23,FB,26.852681715253343,calls
2018-10-24,FB,27.149956745695764,calls
2018-10-25,FB,25.559740975245457,calls
2018-10-26,FB,25.201241553327936,calls
2018-10-27,FB,25.440626860511067,calls
2018-10-28,FB,23.87749321386674,calls
2018-10-29,FB,30.65923041751432,calls
2018-10-30,FB,26.346323830247332,calls
2018-10-31,FB,26.544380236776128,calls
2018-11-01,FB,24.860782118667547,calls
2018-11-02,FB,24.41725363342944,calls
2018-11-03,FB,24.582386784979448,calls
2018-11-04,FB,22.95803003508996,calls
2018-11-05,FB,29.693578304201584,calls
2018-11-06,FB,25.35120437950925,calls
2018-11-07,FB,25.537821267503194,calls
2018-11-08,FB,23.86168217345939,calls
2018-11-09,FB,23.444297617949637,calls
2018-11-10,FB,23.654748024304126,calls
2018-11-11,FB,22.094238699105812,calls
2018-11-12,FB,28.910993566018995,calls
2018-11-13,FB,24.66549983167618,calls
2018-11-14,FB,24.962498785768005,calls
2018-11-15,FB,23.407628987600724,calls
2018-11-16,FB,23.120006140953713,calls
2018-11-17,FB,23.464788429724663,calls
2018-11-18,FB,22.039629128503517,calls
2018-11-19,FB,28.9890542744621,calls
2018-11-20,FB,23.88011284259906,calls
2018-11-21,FB,25.28292139274233,calls
2018-11-22,FB,23.830501847024074,calls
2018-11-23,FB,23.62836871775571,calls
2018-11-24,FB,24.03873693570887,calls
2018-11-25,FB,22.65675423792372,calls
2018-11-26,FB,29.624958340154024,calls
2018-11-27,FB,25.498685373401816,calls
2018-11-28,FB,25.87821449881727,calls
2018-11-29,FB,24.365550507626633,calls
2018-11-30,FB,24.07712457608514,calls
2018-12-01,FB,24.376458250405552,calls
2018-12-02,FB,22.860689321841296,calls
